Case 3: floating point add, chainlength = 1000000	Latency	2.03	0.01
Case 4: floating point mul, chainlength = 10	Latency	1.44	0.0
Case 3: floating point add, chainlength = 1000	Latency	2.08	0.01
Case 4: floating point mul, chainlength = 100	Latency	2.81	0.0
Case 3: floating point add, chainlength = 10	Latency	0.92	0.0
Case 1: integer add, chainlength = 100	Latency	0.96	0.0
Case 2: integer mul, chainlength = 10	Latency	1.02	0.0
Case 2: integer mul, chainlength = 100	Latency	1.85	0.0
pop , operand: SP	Throughput	3.11	0.0
pop , operand: M	Throughput	2.04	0.0
push , operand: R	Throughput	1.72	0.0
pop , operand: F	Throughput	1.17	0.0
push , operand: M	Throughput	1.7	0.0
push , operand: SP	Throughput	1.72	0.0
push , operand: I	Throughput	1.69	0.03
push , operand: F	Throughput	1.49	0.0
pop , operand: R	Throughput	1.17	0.0
rcr , 4 regsize 16	Throughput	40.88	3.62
ror , cl regsize 8	Throughput	1.61	0.3
shrd , 1 regsize 64	Throughput	33.38	1.58
shl , 4 regsize 8	Throughput	1.42	0.76
rcr , 1 regsize 8	Throughput	1.53	0.21
shl , 4 regsize 64	Throughput	1.38	0.55
Throughput with memory operand: shrd , 1 regsize 16	Throughput	5.3	0.0
ror , 1 regsize 16	Throughput	1.61	0.3
btr r16, cx	Throughput	2.13	0.0
sar , 4 regsize 16	Throughput	1.3	0.44
bts r32, 5	Latency	1.97	0.0
shr , 4 regsize 16	Throughput	1.36	0.59
shl , 1 regsize 64	Throughput	1.3	0.44
shld , 1 regsize 32	Latency	2.05	0.0
sar , cl regsize 16	Throughput	1.36	0.59
shr , cl regsize 16	Throughput	1.3	0.44
rol , cl regsize 64	Throughput	1.61	0.29
shld , cl regsize 32	Latency	2.22	0.0
rcl , 1 regsize 32	Throughput	1.66	0.25
rcr , 1 regsize 16	Throughput	1.53	0.21
rol , 1 regsize 16	Throughput	1.61	0.29
btc r32, ecx	Throughput	2.14	0.0
rcl , 1 regsize 8	Throughput	1.66	0.25
rol , 4 regsize 8	Throughput	1.61	0.3
rcr , cl regsize 16	Throughput	43.98	3.29
bts r32, ecx	Throughput	1.97	0.0
rcr , 4 regsize 8	Throughput	40.87	4.09
ror , 4 regsize 32	Throughput	1.61	0.3
btr r32, 5	Latency	1.97	0.0
sar , 1 regsize 32	Throughput	1.3	0.44
sar , cl regsize 64	Throughput	1.36	0.59
rol , cl regsize 16	Throughput	1.61	0.29
shr , 1 regsize 32	Throughput	1.36	0.59
bts r64, rcx	Throughput	6.72	14.3
sar , cl regsize 8	Throughput	1.33	0.61
Throughput with memory operand: shrd , 6 regsize 64	Throughput	30.96	0.12
rcr , 1 regsize 32	Throughput	1.59	0.34
Throughput with memory operand: shld , cl regsize 64	Throughput	32.43	0.13
sar , 4 regsize 64	Throughput	1.28	0.47
rcl , cl regsize 64	Throughput	45.94	1.49
Throughput with memory operand: shld , 1 regsize 64	Throughput	35.12	0.14
ror , 4 regsize 8	Throughput	1.61	0.3
rcr , 4 regsize 32	Throughput	39.61	1.45
rcl , 1 regsize 64	Throughput	1.61	0.3
btc r32, 5	Latency	1.97	0.0
shr , cl regsize 64	Throughput	1.3	0.44
shl , 1 regsize 32	Throughput	1.3	0.44
shrd , 6 regsize 16	Latency	2.22	0.0
btc r64, 5	Latency	2.14	0.0
Throughput with memory operand: shrd , cl regsize 64	Throughput	33.53	0.14
ror , cl regsize 64	Throughput	1.66	0.25
Throughput with memory operand: shld , cl regsize 16	Throughput	5.3	0.0
shr , 4 regsize 8	Throughput	1.36	0.59
shld , 6 regsize 32	Latency	2.05	0.0
shl , cl regsize 8	Throughput	1.36	0.59
shld , cl regsize 16	Latency	2.22	0.0
bt r32, 5	Latency	1.07	0.0
rol , 1 regsize 8	Throughput	1.61	0.3
rcl , 1 regsize 16	Throughput	1.66	0.25
bts r16, 5	Latency	2.14	0.0
shrd , 1 regsize 32	Latency	2.05	0.0
shl , 4 regsize 16	Throughput	1.36	0.59
bts r16, cx	Throughput	2.13	0.0
btr r64, 5	Latency	1.97	0.0
shr , cl regsize 8	Throughput	1.38	0.55
Throughput with memory operand: shld , 6 regsize 64	Throughput	32.42	0.14
Throughput with memory operand: shld , 6 regsize 32	Throughput	5.62	0.89
shr , 4 regsize 32	Throughput	1.36	0.58
ror , 1 regsize 32	Throughput	1.61	0.3
rcl , 4 regsize 32	Throughput	42.54	0.13
shrd , 6 regsize 32	Latency	2.05	0.0
shl , cl regsize 64	Throughput	1.36	0.59
btr r64, rcx	Throughput	6.57	12.08
rcl , cl regsize 8	Throughput	44.43	4.16
shl , 1 regsize 8	Throughput	1.36	0.59
rol , cl regsize 32	Throughput	1.61	0.3
shr , 1 regsize 8	Throughput	1.36	0.59
rcl , cl regsize 16	Throughput	43.91	2.92
bt r16, 5	Latency	1.16	0.0
rol , 1 regsize 64	Throughput	1.61	0.3
ror , 1 regsize 8	Throughput	1.61	0.3
sar , 1 regsize 8	Throughput	1.3	0.44
sar , 1 regsize 64	Throughput	1.3	0.44
rcr , cl regsize 64	Throughput	45.22	1.98
shl , 1 regsize 16	Throughput	1.28	0.47
shld , 1 regsize 64	Throughput	33.5	3.09
shl , cl regsize 16	Throughput	1.36	0.58
shrd , cl regsize 64	Throughput	33.28	1.58
shld , 6 regsize 64	Throughput	33.93	0.0
Throughput with memory operand: shld , cl regsize 32	Throughput	5.31	0.0
Throughput with memory operand: shrd , 6 regsize 16	Throughput	5.31	0.0
ror , 1 regsize 64	Throughput	1.61	0.3
Throughput with memory operand: shld , 1 regsize 32	Throughput	4.9	0.0
shrd , 1 regsize 16	Latency	2.22	0.0
rcr , cl regsize 8	Throughput	43.96	3.2
shrd , 6 regsize 64	Throughput	33.35	1.52
shld , 1 regsize 16	Latency	2.05	0.0
sar , cl regsize 32	Throughput	1.36	0.59
shr , cl regsize 32	Throughput	1.28	0.47
shl , 4 regsize 32	Throughput	1.36	0.59
ror , 4 regsize 64	Throughput	1.61	0.3
btc r16, 5	Latency	1.97	0.0
rol , 4 regsize 32	Throughput	1.61	0.3
shld , cl regsize 64	Throughput	34.05	0.13
rcl , 4 regsize 16	Throughput	40.84	2.91
shrd , cl regsize 16	Latency	2.22	0.0
Throughput with memory operand: shrd , cl regsize 32	Throughput	5.6	0.97
ror , cl regsize 32	Throughput	1.66	0.25
rcl , cl regsize 32	Throughput	42.89	2.28
rcr , 4 regsize 64	Throughput	41.81	2.85
bt r32, ecx	Throughput	1.07	0.0
Throughput with memory operand: shrd , 1 regsize 64	Throughput	30.96	0.14
bt r16, cx	Throughput	1.07	0.0
btc r16, cx	Throughput	2.14	0.0
btr r16, 5	Latency	2.13	0.0
sar , 4 regsize 32	Throughput	1.3	0.44
Throughput with memory operand: shld , 6 regsize 16	Throughput	5.31	0.0
rcl , 4 regsize 8	Throughput	40.84	2.92
shr , 1 regsize 64	Throughput	1.36	0.59
rcl , 4 regsize 64	Throughput	39.34	0.39
shl , cl regsize 32	Throughput	1.36	0.59
shr , 4 regsize 64	Throughput	1.3	0.44
bt r64, 5	Latency	1.07	0.0
bt r64, rcx	Throughput	3.75	13.31
shld , 6 regsize 16	Latency	2.22	0.0
btr r32, ecx	Throughput	1.97	0.0
btc r64, rcx	Throughput	6.48	12.5
rol , 1 regsize 32	Throughput	1.61	0.3
Throughput with memory operand: shld , 1 regsize 16	Throughput	5.3	0.0
rcr , 1 regsize 64	Throughput	1.53	0.21
rcr , cl regsize 32	Throughput	43.68	3.38
ror , 4 regsize 16	Throughput	1.61	0.3
rol , 4 regsize 64	Throughput	1.61	0.29
rol , cl regsize 8	Throughput	1.61	0.3
shr , 1 regsize 16	Throughput	1.36	0.59
Throughput with memory operand: shrd , 1 regsize 32	Throughput	5.31	0.0
rol , 4 regsize 16	Throughput	1.61	0.3
sar , 1 regsize 16	Throughput	1.3	0.44
bts r64, 5	Latency	1.97	0.0
sar , 4 regsize 8	Throughput	1.28	0.47
shrd , cl regsize 32	Latency	2.05	0.0
Throughput with memory operand: shrd , cl regsize 16	Throughput	5.31	0.0
Throughput with memory operand: shrd , 6 regsize 32	Throughput	5.31	0.0
ror , cl regsize 16	Throughput	1.61	0.29
Case 6: call_and_ret_and_add_rsp,const	Latency	0.97	0.02
Case 4: call_and_ret	Latency	0.99	0.03
Case 2: added_mov_r,[rsp]	Latency	1.08	0.08
Case 5: call_and_ret_imm	Latency	1.46	0.04
Case 3: further_added_mov_r,rsp	Latency	1.05	0.36
Case 1: Push_and_pop_only	Latency	0.94	0.0
register read/write size 16 bits, crossing 128 bytes boundary	Latency	30.83	0.78
register read/write size 128 bits, read offset by 8 bytes	Latency	5.34	16.3
register read/write size 32 bits, read offset by 2 bytes	Latency	17.87	0.5
register read/write size 16 bits, read offset by 1 bytes	Latency	16.21	0.04
register read/write size 16 bits, crossing 0 bytes boundary	Latency	2.48	0.0
register read/write size 128 bits, crossing 64 bytes boundary	Latency	30.8	0.05
register read/write size 128 bits, crossing 32 bytes boundary	Latency	2.15	0.0
register read/write size 128 bits, read offset by 0 bytes	Latency	1.99	0.0
register read/write size 128 bits, crossing 4 bytes boundary	Latency	30.81	0.01
register read/write size 64 bits, crossing 128 bytes boundary	Latency	30.87	0.2
register read/write size 32 bits, crossing 64 bytes boundary	Latency	31.09	0.7
register read/write size 32 bits, crossing 8 bytes boundary	Latency	2.0	0.0
register read/write size 64 bits, read offset by 4 bytes	Latency	17.33	0.01
register read/write size 16 bits, crossing 8 bytes boundary	Latency	2.49	0.0
register read/write size 32 bits, crossing 0 bytes boundary	Latency	2.17	0.0
register read/write size 64 bits, crossing 16 bytes boundary	Latency	2.0	0.0
register read/write size 16 bits, crossing 16 bytes boundary	Latency	2.72	0.01
register read/write size 32 bits, crossing 16 bytes boundary	Latency	2.03	0.03
register read/write size 32 bits, read offset by 0 bytes	Latency	1.99	0.0
register read/write size 32 bits, crossing 32 bytes boundary	Latency	2.0	0.0
register read/write size 16 bits, read offset by 0 bytes	Latency	2.61	0.02
register read/write size 128 bits, crossing 0 bytes boundary	Latency	2.0	0.0
register read/write size 64 bits, crossing 64 bytes boundary	Latency	31.09	0.75
register read/write size 64 bits, crossing 32 bytes boundary	Latency	2.0	0.0
register read/write size 32 bits, crossing 4 bytes boundary	Latency	2.0	0.0
register read/write size 128 bits, crossing 16 bytes boundary	Latency	2.17	0.0
register read/write size 16 bits, crossing 4 bytes boundary	Latency	2.52	0.02
register read/write size 16 bits, crossing 32 bytes boundary	Latency	2.5	0.0
register read/write size 128 bits, crossing 8 bytes boundary	Latency	2.0	0.0
register read/write size 16 bits, crossing 64 bytes boundary	Latency	30.83	0.74
register read/write size 64 bits, crossing 0 bytes boundary	Latency	2.01	0.0
register read/write size 128 bits, crossing 128 bytes boundary	Latency	30.75	0.0
register read/write size 64 bits, crossing 8 bytes boundary	Latency	2.15	0.0
register read/write size 32 bits, crossing 128 bytes boundary	Latency	30.86	0.17
register read/write size 64 bits, read offset by 0 bytes	Latency	2.12	0.01
register read/write size 64 bits, crossing 4 bytes boundary	Latency	1.99	0.0
rep movsd, count = 1000	Latency	149.45	485.83
rep stosb, count = 10000	Latency	365.76	2636.46
repe cmpsb, count = 1000, misalign = 0	Latency	580.37	9.1
repe cmpsb, count = 1000, misalign = 4	Latency	622.52	1262.5
repe scasb, count = 1000, misalign = 0	Latency	603.06	84.17
rep stosd, count = 1000, misalign = 4	Latency	148.48	455.33
rep lodsd, count = 10000	Latency	7468.46	6047.47
rep stosd, count = 1000, misalign = 0	Latency	160.68	1196.43
scasw	Latency	1.5	1.45
rep stosb, count = 100	Latency	52.34	0.0
scasq	Latency	2.16	10.04
rep lodsb, count = 1000	Latency	762.04	0.11
rep movsq, count = 10000	Latency	6182.07	27694.92
scasd	Latency	1.98	7.16
rep stosw, count = 10000	Latency	686.65	4568.82
scasb	Latency	1.27	0.29
rep movsb, count = 1000	Latency	60.78	0.14
repe scasq, count = 1000, misalign = 4	Latency	1114.04	3.58
repe cmpsd, count = 1000, misalign = 0	Latency	583.76	123.66
repe scasq, count = 1000, misalign = 0	Latency	391.21	4.68
rep movsd, count = 1000, misalign = 16	Latency	150.81	569.76
rep lodsb, count = 100	Latency	100.9	0.02
rep stosw, count = 1000	Latency	101.68	508.89
repe scasb, count = 100, misalign = 0	Latency	66.06	0.05
repe scasd, count = 1000, misalign = 0	Latency	215.35	0.52
rep stosb, count = 1000	Latency	60.45	0.03
repe cmpsd, count = 1000, misalign = 4	Latency	579.75	5.42
repe scasb, count = 1000, misalign = 4	Latency	557.06	95.11
repe cmpsq, count = 10000, misalign = 4	Latency	14935.85	3266.1
rep stosd, count = 100, misalign = 16	Latency	48.38	0.08
repe scasd, count = 10000, misalign = 4	Latency	2002.83	567.5
rep stosd, count = 10000, misalign = 16	Latency	1472.85	11316.52
repe scasd, count = 10000, misalign = 0	Latency	1980.76	478.78
rep movsd, count = 1000, misalign = 0	Latency	162.18	608.58
rep movsd, count = 1000, misalign = 4	Latency	165.03	518.0
repe cmpsw, count = 100, misalign = 0	Latency	64.26	0.18
repe cmpsw, count = 100, misalign = 4	Latency	69.6	0.16
repe cmpsb, count = 10000, misalign = 4	Latency	5781.75	1428.61
repe cmpsb, count = 10000, misalign = 0	Latency	5955.39	53968.08
repe scasw, count = 10000, misalign = 4	Latency	952.72	21.32
repe scasw, count = 10000, misalign = 0	Latency	933.33	135.19
rep stosq, count = 100	Latency	48.39	0.11
rep movsq, count = 100, misalign = 4	Latency	189.53	0.21
rep movsd, count = 10000	Latency	1474.3	11445.05
rep movsq, count = 100, misalign = 0	Latency	49.03	0.56
rep movsq, count = 1000	Latency	284.42	965.77
rep movsd, count = 100, misalign = 16	Latency	49.84	0.94
rep movsq, count = 1000, misalign = 4	Latency	1955.95	906.95
rep movsd, count = 10000, misalign = 4	Latency	1485.19	11558.97
rep stosd, count = 1000, misalign = 16	Latency	147.32	621.33
rep movsd, count = 10000, misalign = 0	Latency	1480.21	15018.02
repe scasd, count = 100, misalign = 0	Latency	63.35	53.56
repe cmpsb, count = 100, misalign = 4	Latency	69.52	0.02
rep stosq, count = 100, misalign = 16	Latency	52.42	0.09
repe cmpsb, count = 100, misalign = 0	Latency	69.53	0.03
movsd	Latency	3.7	22.06
movsb	Latency	2.36	0.49
rep movsb, count = 10000	Latency	393.48	1614.57
repe cmpsw, count = 1000, misalign = 4	Latency	580.31	7.08
rep stosq, count = 100, misalign = 4	Latency	205.44	0.0
repe cmpsw, count = 1000, misalign = 0	Latency	628.79	10.25
rep stosq, count = 100, misalign = 0	Latency	52.43	0.13
movsw	Latency	2.73	2.98
rep stosq, count = 1000, misalign = 16	Latency	281.71	877.81
repe cmpsw, count = 10000, misalign = 0	Latency	5843.51	13111.4
movsq	Latency	3.73	22.53
rep movsq, count = 10000, misalign = 4	Latency	19269.38	5019.09
rep movsq, count = 10000, misalign = 0	Latency	6151.01	5524.15
repe scasq, count = 100, misalign = 0	Latency	66.35	1.17
rep lodsw, count = 10000	Latency	7657.23	77800.39
repe scasq, count = 100, misalign = 4	Latency	103.98	0.0
rep lodsq, count = 100	Latency	89.13	0.0
rep lodsd, count = 100	Latency	87.58	0.18
repe scasd, count = 100, misalign = 4	Latency	66.19	0.37
rep movsb, count = 100	Latency	50.57	0.03
rep stosq, count = 10000	Latency	5217.63	64138.51
rep movsq, count = 1000, misalign = 16	Latency	309.11	1060.35
rep stosq, count = 10000, misalign = 4	Latency	19497.86	62889.64
rep movsw, count = 10000	Latency	760.59	5551.08
rep stosq, count = 10000, misalign = 0	Latency	5075.26	7541.71
rep stosd, count = 10000, misalign = 0	Latency	1467.96	12551.46
rep stosd, count = 10000, misalign = 4	Latency	1473.85	10134.99
rep stosd, count = 100, misalign = 0	Latency	52.42	0.09
rep stosw, count = 100	Latency	52.35	0.01
rep stosd, count = 100, misalign = 4	Latency	48.31	0.01
rep movsd, count = 100	Latency	49.82	0.8
rep movsw, count = 1000	Latency	94.63	407.39
repe cmpsq, count = 100, misalign = 0	Latency	69.87	1.4
repe cmpsq, count = 100, misalign = 4	Latency	149.3	2.45
repe cmpsd, count = 100, misalign = 0	Latency	69.74	0.65
rep lodsb, count = 10000	Latency	7454.48	188.43
repe cmpsq, count = 1000, misalign = 4	Latency	1616.72	97.09
repe cmpsq, count = 1000, misalign = 0	Latency	628.52	15.26
repe scasd, count = 1000, misalign = 4	Latency	258.83	0.89
repe cmpsq, count = 10000, misalign = 0	Latency	10635.68	1557.37
repe cmpsd, count = 10000, misalign = 4	Latency	6017.19	77619.3
rep movsq, count = 10000, misalign = 16	Latency	6150.66	6702.36
rep movsd, count = 100, misalign = 4	Latency	49.86	1.04
rep movsd, count = 100, misalign = 0	Latency	54.13	2.0
rep movsq, count = 1000, misalign = 0	Latency	308.44	1195.75
rep lodsw, count = 1000	Latency	815.44	1273.12
rep stosq, count = 1000	Latency	280.61	947.6
repe scasb, count = 10000, misalign = 4	Latency	5591.74	34474.94
rep movsq, count = 100, misalign = 16	Latency	53.14	0.74
repe scasb, count = 10000, misalign = 0	Latency	5460.94	1272.12
rep movsq, count = 100	Latency	53.22	1.21
rep stosq, count = 10000, misalign = 16	Latency	5068.24	8224.37
rep movsw, count = 100	Latency	51.66	0.25
rep movsd, count = 10000, misalign = 16	Latency	1482.51	11725.13
cmpsq	Latency	7.98	22.41
rep stosd, count = 1000	Latency	156.18	429.83
cmpsw	Latency	7.13	4.81
rep lodsq, count = 1000	Latency	784.79	2099.26
cmpsb	Latency	6.56	0.31
cmpsd	Latency	7.24	6.75
repe scasw, count = 1000, misalign = 4	Latency	148.77	0.52
repe scasw, count = 1000, misalign = 0	Latency	140.38	88.98
stosd	Latency	2.08	0.85
repe scasb, count = 100, misalign = 4	Latency	60.95	0.02
stosb	Latency	1.92	0.22
rep lodsd, count = 1000	Latency	815.6	120.67
stosw	Latency	1.76	0.05
stosq	Latency	2.5	4.5
rep stosd, count = 100	Latency	52.38	0.04
repe scasw, count = 100, misalign = 4	Latency	61.0	0.08
rep lodsq, count = 10000	Latency	7470.42	923.37
repe scasw, count = 100, misalign = 0	Latency	61.0	0.07
lodsq	Latency	1.25	0.36
rep lodsw, count = 100	Latency	88.82	0.16
repe cmpsd, count = 10000, misalign = 0	Latency	5858.76	32823.01
repe cmpsd, count = 100, misalign = 4	Latency	69.77	0.77
lodsw	Latency	1.55	1.83
rep stosq, count = 1000, misalign = 0	Latency	303.12	942.69
rep stosq, count = 1000, misalign = 4	Latency	2162.01	4277.26
rep stosd, count = 10000	Latency	1469.16	10036.92
lodsb	Latency	1.11	0.06
lodsd	Latency	1.13	0.12
repe scasq, count = 10000, misalign = 0	Latency	4513.5	36721.02
repe cmpsw, count = 10000, misalign = 4	Latency	5795.25	2644.84
repe scasq, count = 10000, misalign = 4	Latency	10098.82	1452.74
Case 3: normal + subnormal = subnormal	Latency	2.75	0.0
Case 29: normal / 0 = INF	Latency	7.92	0.0
Case 25: normal / normal = underflow	Latency	7.92	0.0
Case 8: normal + INF = INF	Latency	2.98	0.0
Case 16: normal * normal = underflow	Latency	2.68	0.0
Case 14: normal * subnormal = subnormal	Latency	2.68	0.0
Case 24: subnormal / normal = subnormal	Latency	8.85	0.69
Case 27: normal / NAN = NAN	Latency	7.92	0.0
Case 17: normal * normal = overflow	Latency	2.48	0.0
Case 9: INF + INF = INF	Latency	2.75	0.0
Case 1: normal + normal = subnormal	Latency	9.4	0.0
Case 4: subnormal + subnormal = normal	Latency	2.98	0.0
Case 19: normal * INF = INF	Latency	2.68	0.0
Case 28: normal / INF = 0	Latency	8.58	0.0
Case 18: normal * NAN = NAN	Latency	2.68	0.0
Case 23: normal / subnormal = normal	Latency	8.58	0.0
Case 7: normal + NAN = NAN	Latency	2.75	0.0
Case 15: subnormal * subnormal = underflow	Latency	2.48	0.0
Case 10: INF - INF = NAN	Latency	3.04	0.03
Case 21: normal / normal = normal	Latency	7.92	0.0
Case 5: subnormal + subnormal = subnormal	Latency	2.98	0.0
Case 22: normal / normal = subnormal	Latency	7.92	0.0
Case 30: 0 / 0 = NAN	Latency	7.92	0.0
Case 12: normal * normal = subnormal	Latency	2.48	0.0
Case 13: normal * subnormal = normal	Latency	2.48	0.0
Case 11: normal * normal = normal	Latency	2.69	0.0
Case 26: normal / normal = overflow	Latency	8.58	0.0
Case 2: normal + subnormal = normal	Latency	2.98	0.0
Case 0: normal + normal = normal	Latency	2.75	0.0
Case 6: normal + normal = overflow	Latency	6.93	0.0
Case 20: 0 * INF = NAN	Latency	2.48	0.0
Case 1: SSE2, 4 terms per iteration, 320 terms	Latency	0.8	0.0
Case 1: SSE2, 4 terms per iteration, 16 terms	Latency	0.77	0.0
Case 1: SSE2, 4 terms per iteration, 160 terms	Latency	0.84	0.0
Numbers are source offset and time	Latency	0.0	0.04
Case 20: cmp [basep+o32small], i16,  L-L-L-S, 200 blocks	Latency	630.61	6235.3
Case 47: mov [basep], i32small,  L-S-S-S, 200 blocks	Latency	306.54	nan
Case 29: cmp [basep+s*index], i32,  L-L-L-S,  100 blocks	Latency	467.72	nan
Case 40: cmp [rip small], i16,  L-L-L-S, 200 blocks	Latency	1054.46	nan
Case 31: cmp [basep+s*index+o8], i8,  L-L-L-S,  100 blocks	Latency	697.5	nan
Case 48: mov [basep], i32,  L-S-S-S, 200 blocks	Latency	302.64	nan
Case 10: cmp [abs32+p],i8,  L-L-L-S, 200 blocks	Latency	678.72	2920.35
Case 35: cmp [basep+s*index+o32small], i8,  L-L-L-S,  100 blocks	Latency	1266.77	nan
Case 34: cmp [basep+s*index+o32small], reg,  L-L-L-S,  100 blocks	Latency	385.85	396.72
Case 22: cmp [basep+o32small], i32,  L-L-L-S, 200 blocks	Latency	395.94	601.69
Case 2: mov reg64,i64, S-L-L-L, 100 blocks	Latency	1326.21	3152799.53
Case 54: cmp [rip], i32,  L-S-S-S, 200 blocks	Latency	393.32	nan
Case 50: mov [basep+s*index], i32,  L-S-S-S, 100 blocks	Latency	278.51	nan
Case 57: cmp FS:[o32small], i16,  L-L-S-S, 200 blocks	Latency	1163.03	319204.39
Case 17: cmp [basep+o8], i16,  L-L-L-S, 200 blocks	Latency	1031.55	1678241.8
Case 23: cmp [basep+o32], i8,  L-L-L-S, 200 blocks	Latency	714.33	nan
Case 53: cmp [rip], i16,  L-S-S-S, 100 blocks	Latency	513.77	1866.1
Case 12: mov [abs64],  L-L-L-S, 200 blocks	Latency	369.22	nan
Case 65: cmp [basep+s*index+o32], reg,  L-L-L-S, 100 blocks	Latency	533.49	nan
Case 15: cmp [basep], i32,  L-L-L-S, 100 blocks	Latency	483.52	nan
Case 18: cmp [basep+o8], i32,  L-L-L-S, 100 blocks	Latency	426.11	5327.33
Case 2: mov reg64,i64, S-L-L-L, 200 blocks	Latency	873.28	nan
Case 69: cmp r,r / jc o32small;  L-L-S-S, 200 blocks	Latency	751.73	199078.86
Case 19: cmp [basep+o32small], i8,  L-L-L-S, 200 blocks	Latency	590.29	156334.43
Case 64: mov r,[abs64],  L-S-S-S, 200 blocks	Latency	352.07	nan
Case 64: mov r,[abs64],  L-S-S-S, 100 blocks	Latency	476.2	49247.2
Case 27: cmp [basep+s*index], i8,  L-L-L-S,  200 blocks	Latency	712.6	nan
Case 51: cmp [rip], 0,  L-L-L-S, 100 blocks	Latency	422.28	372.31
Case 16: cmp [basep+o8], i8,  L-L-L-S, 200 blocks	Latency	712.47	227176.82
Case 30: cmp [basep+s*index+o8], reg,  L-L-L-S,  100 blocks	Latency	212.64	261613.52
Case 51: cmp [rip], 0,  L-L-L-S, 200 blocks	Latency	682.64	158980.27
Case 20: cmp [basep+o32small], i16,  L-L-L-S, 100 blocks	Latency	1473.49	5347818.88
Case 16: cmp [basep+o8], i8,  L-L-L-S, 100 blocks	Latency	395.69	7858.82
Case 65: cmp [basep+s*index+o32], reg,  L-L-L-S, 200 blocks	Latency	528.62	2047.99
Case 14: cmp [basep], i16,  L-L-L-S, 100 blocks	Latency	1092.34	384.94
Case 70: cmp [basep+o32], r / jc o32small;  L-L-S-S, 100 blocks	Latency	317.97	nan
Case 30: cmp [basep+s*index+o8], reg,  L-L-L-S,  200 blocks	Latency	520.25	3930.5
Case 12: mov [abs64],  L-L-L-S, 100 blocks	Latency	867.94	nan
Case 47: mov [basep], i32small,  L-S-S-S, 100 blocks	Latency	331.19	4416064.31
Case 7: cmp [abs32],i8,  L-L-L-S, 200 blocks	Latency	603.88	34454.06
Case 32: cmp [basep+s*index+o8], i16,  L-L-L-S,  200 blocks	Latency	994.2	nan
Case 50: mov [basep+s*index], i32,  L-S-S-S, 200 blocks	Latency	722.26	199.52
Case 42: cmp [rip small], i32,  L-L-L-S, 200 blocks	Latency	666.67	193194.76
Case 19: cmp [basep+o32small], i8,  L-L-L-S, 100 blocks	Latency	422.43	358.3
Case 55: cmp FS:[o32small], i8,  L-S-S-S, 100 blocks	Latency	290.63	8956.79
Case 45: cmp [rip], i32small,  L-L-L-S, 200 blocks	Latency	1069.97	1261792.07
Case 13: cmp [basep], i8,  L-L-L-S, 200 blocks	Latency	403.74	2433.01
Case 13: cmp [basep], i8,  L-L-L-S, 100 blocks	Latency	389.42	2540.16
Case 15: cmp [basep], i32,  L-L-L-S, 200 blocks	Latency	830.81	nan
Case 36: cmp [basep+s*index+o32small], i16,  L-L-L-S,  100 blocks	Latency	1680.07	2554409.24
Case 57: cmp FS:[o32small], i16,  L-L-S-S, 100 blocks	Latency	777.69	57914.91
Case 68: mov [basep+s*index+o32], r,  L-L-L-S, 200 blocks	Latency	826.56	427857.84
Case 14: cmp [basep], i16,  L-L-L-S, 200 blocks	Latency	1112.42	nan
Case 7: cmp [abs32],i8,  L-L-L-S, 100 blocks	Latency	405.13	5238.15
Case 46: cmp [rip], i32,  L-L-L-S, 200 blocks	Latency	666.5	136507.64
Case 3: mov reg64,i64, L-L-L-S, 100 blocks	Latency	1679.37	3101808.78
Case 18: cmp [basep+o8], i32,  L-L-L-S, 200 blocks	Latency	699.14	245764.18
Case 1: mov reg64,i32, S-L-L-L, 200 blocks	Latency	337.11	nan
Case 1: mov reg64,i32, S-L-L-L, 100 blocks	Latency	264.33	5124.14
Case 37: cmp [basep+s*index+o32small], i32,  L-S-S-S,  200 blocks	Latency	471.73	nan
Case 37: cmp [basep+s*index+o32small], i32,  L-S-S-S,  100 blocks	Latency	327.19	368895.72
Case 34: cmp [basep+s*index+o32small], reg,  L-L-L-S,  200 blocks	Latency	1006.85	1286682.63
Case 21: cmp [basep+o32small], i32small,  L-L-L-S, 100 blocks	Latency	449.01	2030.02
Case 48: mov [basep], i32,  L-S-S-S, 100 blocks	Latency	282.71	284776.75
Case 5: mov reg64,i64small, L-L-L-S, 100 blocks	Latency	2191.13	nan
Case 5: mov reg64,i64small, L-L-L-S, 200 blocks	Latency	977.8	103671.7
Case 70: cmp [basep+o32], r / jc o32small;  L-L-S-S, 200 blocks	Latency	447.75	nan
Case 22: cmp [basep+o32small], i32,  L-L-L-S, 100 blocks	Latency	645.82	158856.36
Case 33: cmp [basep+s*index+o8], i32,  L-L-L-S,  200 blocks	Latency	729.83	nan
Case 33: cmp [basep+s*index+o8], i32,  L-L-L-S,  100 blocks	Latency	475.13	740124.29
Case 55: cmp FS:[o32small], i8,  L-S-S-S, 200 blocks	Latency	489.11	nan
Case 69: cmp r,r / jc o32small;  L-L-S-S, 100 blocks	Latency	315.69	nan
Case 54: cmp [rip], i32,  L-S-S-S, 100 blocks	Latency	260.94	4020.46
Case 38: cmp [rip], reg,  L-L-L-S, 100 blocks	Latency	453.87	14039.71
Case 36: cmp [basep+s*index+o32small], i16,  L-L-L-S,  200 blocks	Latency	1055.81	nan
Case 43: cmp [rip], i8,  L-L-L-S, 200 blocks	Latency	738.07	6430.2
